"__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Category","CategoryString","ComputerName","Data","EventCode","EventIdentifier","EventType","InsertionStrings","Logfile","Message","RecordNumber","SourceName","TimeGenerated","TimeWritten","Type","User","Scope","Path","Options","ClassPath","Properties","SystemProperties","Qualifiers","Site","Container"
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=423",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=423",0,,DESKTOP-PA164GP,,7026,3221232498,3,System.String[],System,"Не вдалося завантажити драйвери завантаження або запуску системи: 
dam",423,Service Control Manager,20190530153855.848194-000,20190530153855.848194-000,Information,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=423",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=422",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=422",0,,DESKTOP-PA164GP,,4000,4000,3,,System,"Службу автонастроювання WLAN запущено.
",422,Microsoft-Windows-WLAN-AutoConfig,20190530153855.002645-000,20190530153855.002645-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=422",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=421",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=421",10,,DESKTOP-PA164GP,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:284) reset policy scheme from {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B} to {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B},421,Microsoft-Windows-UserModePowerService,20190530153854.577065-000,20190530153854.577065-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=421",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=420",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=420",10,,DESKTOP-PA164GP,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:284) reset policy scheme from {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B} to {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B},420,Microsoft-Windows-UserModePowerService,20190530153854.554010-000,20190530153854.554010-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=420",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=419",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=419",10,,DESKTOP-PA164GP,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:284) reset policy scheme from {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B} to {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B},419,Microsoft-Windows-UserModePowerService,20190530153854.527753-000,20190530153854.527753-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=419",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=418",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=418",4,Service State Event,DESKTOP-PA164GP,,51046,51046,3,,System,DHCPv6 client service is started,418,Microsoft-Windows-DHCPv6-Client,20190530153854.347939-000,20190530153854.347939-000,Information,NT AUTHORITY\LOCAL SERVICE,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=418",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=417",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=417",4,Service State Event,DESKTOP-PA164GP,,50103,50103,3,,System,DHCPv4 client registered for shutdown notification,417,Microsoft-Windows-Dhcp-Client,20190530153854.323361-000,20190530153854.323361-000,Information,NT AUTHORITY\LOCAL SERVICE,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=417",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=416",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=416",4,Service State Event,DESKTOP-PA164GP,,50036,50036,3,,System,DHCPv4 client service is started,416,Microsoft-Windows-Dhcp-Client,20190530153854.322966-000,20190530153854.322966-000,Information,NT AUTHORITY\LOCAL SERVICE,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=416",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=415",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=415",0,,DESKTOP-PA164GP,,6,6,3,System.String[],System,"File System Filter 'storqosflt' (10.0, ‎2027‎-‎11‎-‎11T18:11:39.000000000Z) has successfully loaded and registered with Filter Manager.",415,Microsoft-Windows-FilterManager,20190530153854.250249-000,20190530153854.250249-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=415",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=414",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=414",0,,DESKTOP-PA164GP,,6,6,3,System.String[],System,"File System Filter 'CldFlt' (10.0, ‎2094‎-‎02‎-‎23T14:33:35.000000000Z) has successfully loaded and registered with Filter Manager.",414,Microsoft-Windows-FilterManager,20190530153854.243510-000,20190530153854.243510-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=414",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=413",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=413",0,,DESKTOP-PA164GP,,1,1,3,System.String[],System,"File System Filter 'CldFlt' (Version 10.0, ‎2094‎-‎02‎-‎23T14:33:35.000000000Z) unloaded successfully.",413,Microsoft-Windows-FilterManager,20190530153854.243452-000,20190530153854.243452-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=413",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=412",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=412",0,,DESKTOP-PA164GP,,6,6,3,System.String[],System,"File System Filter 'CldFlt' (10.0, ‎2094‎-‎02‎-‎23T14:33:35.000000000Z) has successfully loaded and registered with Filter Manager.",412,Microsoft-Windows-FilterManager,20190530153854.243439-000,20190530153854.243439-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=412",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=411",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=411",0,,DESKTOP-PA164GP,,6,6,3,System.String[],System,"File System Filter 'luafv' (10.0, ‎2024‎-‎04‎-‎14T07:10:21.000000000Z) has successfully loaded and registered with Filter Manager.",411,Microsoft-Windows-FilterManager,20190530153854.233283-000,20190530153854.233283-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=411",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=410",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=410",10,,DESKTOP-PA164GP,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:284) reset policy scheme from {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B} to {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B},410,Microsoft-Windows-UserModePowerService,20190530153854.232113-000,20190530153854.232113-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=410",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=409",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=409",0,,DESKTOP-PA164GP,,6,6,3,System.String[],System,"File System Filter 'wcifs' (10.0, ‎2004‎-‎12‎-‎04T03:31:13.000000000Z) has successfully loaded and registered with Filter Manager.",409,Microsoft-Windows-FilterManager,20190530153854.198219-000,20190530153854.198219-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=409",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=408",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=408",10,,DESKTOP-PA164GP,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:284) reset policy scheme from {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B} to {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B},408,Microsoft-Windows-UserModePowerService,20190530153853.936062-000,20190530153853.936062-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=408",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=407",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=407",10,,DESKTOP-PA164GP,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:284) reset policy scheme from {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B} to {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B},407,Microsoft-Windows-UserModePowerService,20190530153853.916697-000,20190530153853.916697-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=407",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=406",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=406",10,,DESKTOP-PA164GP,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:284) reset policy scheme from {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B} to {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B},406,Microsoft-Windows-UserModePowerService,20190530153853.896804-000,20190530153853.896804-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=406",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=405",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=405",10,,DESKTOP-PA164GP,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:284) reset policy scheme from {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B} to {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B},405,Microsoft-Windows-UserModePowerService,20190530153853.874645-000,20190530153853.874645-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=405",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=404",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=404",10,,DESKTOP-PA164GP,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:284) reset policy scheme from {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B} to {49EF8FC0-BB7F-488E-B6A0-F1FC77EC649B},404,Microsoft-Windows-UserModePowerService,20190530153853.855063-000,20190530153853.855063-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=404",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=403",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=403",0,,DESKTOP-PA164GP,,16962,16962,3,System.String[],System,"Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651.",403,Microsoft-Windows-Directory-Services-SAM,20190530153853.676047-000,20190530153853.676047-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=403",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=402",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=402",0,,DESKTOP-PA164GP,System.Byte[],267,1073742091,3,System.String[],System,Пройдено перевірку якості устаткування із сенсорним вводом/сенсорною панеллю.,402,Win32k,20190530153853.642388-000,20190530153853.642388-000,Information,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=402",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=401",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=401",0,,DESKTOP-PA164GP,,14,14,3,System.String[],System,"Конфігурація Credential Guard (LsaIso.exe): 0x0, 0",401,Microsoft-Windows-Wininit,20190530153853.476834-000,20190530153853.476834-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=401",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=400",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=400",0,,DESKTOP-PA164GP,System.Byte[],1,2147483649,2,System.String[],System,Realtek PCIe GBE Family Controller is disconnected from network.,400,rt640x64,20190530153852.875655-000,20190530153852.875655-000,Warning,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=400",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=399",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=399",0,,DESKTOP-PA164GP,System.Byte[],34,2147811362,2,System.String[],System,"Локальний адаптер не підтримує важливий стан контролера низького енергоспоживання та не може забезпечувати роботу в режимі периферійних пристроїв. Мінімальна необхідна маска підтримуваних станів – 0x491f7fffff, отримано 0x1fffffff. Функція ролі периферійних пристроїв низького енергоспоживання не буде доступна.",399,BTHUSB,20190530153851.642045-000,20190530153851.642045-000,Warning,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=399",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=398",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=398",0,,DESKTOP-PA164GP,System.Byte[],18,1074069522,3,System.String[],System,Системі не вдалося зберегти коди автентичності (ключі з’єднання) на локальному адаптері. Під час запуску клавіатури Bluetooth можуть не працювати в системному середовищі BIOS.,398,BTHUSB,20190530153851.610802-000,20190530153851.610802-000,Information,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=398",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=397",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=397",0,,DESKTOP-PA164GP,System.Byte[],7010,1073748834,3,System.String[],System,7010 - driver enabled (miniport init),397,Netwtw04,20190530153849.979185-000,20190530153849.979185-000,Information,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=397",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=396",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=396",0,,DESKTOP-PA164GP,System.Byte[],7001,1073748825,3,System.String[],System,7001 - 11d Location MCC value (WRDD),396,Netwtw04,20190530153849.916675-000,20190530153849.916675-000,Information,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=396",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=395",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=395",220,,DESKTOP-PA164GP,,521,521,3,System.String[],System,Active battery count change.,395,Microsoft-Windows-Kernel-Power,20190530153849.907085-000,20190530153849.907085-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=395",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=394",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=394",0,,DESKTOP-PA164GP,System.Byte[],7036,1073748860,3,System.String[],System,The \Device\NDMP2 service entered the Intel(R) Dual Band Wireless-AC 3165 state.,394,Netwtw04,20190530153849.854190-000,20190530153849.854190-000,Information,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=394",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
